province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	Montréal	http://st-louis-de-gonzague.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Louis-de-Gonzague	École primaire	H2H 1P2	 514 596-5880	2430, terrasse Mercure
Québec	Montréal	http://st-louis-de-gonzague.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Louis-de-Gonzague, annexe	École primaire	H2H 1R3	 514 596-5871	2175, rue Rachel Est
Québec	Montréal	http://St-Luc.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Luc	École secondaire	H3X 2H4	 514 596-5920	6300, chemin de la Côte-Saint-Luc
Québec	Montréal	http://st-marc.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Marc	École primaire	H1Y 3A9	 514 596-5022	6365, 1 ère  Avenue
Québec	Montréal	http://st-mathieu.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Mathieu	École primaire	H2A 3C7	 514 596-5120	7230, 8e Avenue
Québec	Montréal	http://st-noel-chabanel.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Noël-Chabanel, pavillon des Bâtisseurs	École primaire	H1Z 4B4	 514 596-5494	8801, 25e Avenue
Québec	Montréal	http://st-noel-chabanel.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Noël-Chabanel, pavillon des Découvreurs	École primaire	H1Z 3Z8	 514 596-6200	8777, 24e Avenue
Québec	Montréal	http://st-nom-de-jesus.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Nom-de-Jésus	École primaire	H1N 1S4	 514 596-4929	6200, avenue Pierre-De Coubertin
Québec	Montréal	http://st-pascal-baylon.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Pascal-Baylon	École primaire	H3S 2A4	 514 736-8100	6320, chemin de la Côte-des-Neiges
Québec	Montréal	http://st-paul-de-la-croix.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Paul-de-la-Croix	École primaire	H2C 2N1	 514 596-5505	10495, avenue Georges-Baril
Québec	Montréal	http://st-pierre-apotre.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Pierre-Apôtre	École primaire	H2P 2N7	 514 596-4318	8550, rue Clark
Québec	Montréal	http://st-pierre-claver.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Pierre-Claver	École primaire	H2H 1E7	 514 596-5700	2110, boulevard Saint-Joseph Est
Québec	Montréal	http://st-simon-apotre.csdm.ca/	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Simon-Apôtre	École primaire	H2N 1K1	 514 596-5520	195, rue De Beauharnois Ouest
Québec	Montréal	http://sts-martyrs-canadiens.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saints-Martyrs-Canadiens	École primaire	H2B 2L4	 514 596-5560	9920, rue Parthenais
Québec	Montréal	http://st-zotique.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Saint-Zotique	École primaire	H4C 1Y1	 514 596-5905	4841, avenue Palm
Québec	Montréal	http://sans-frontieres.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Sans-Frontières	École primaire	H1Y 2K4	 514 596-5546	5937, 9e Avenue
Québec	Montréal	http://simonne-monet.csdm.ca	primaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Simonne-Monet	École primaire	H3T 1E6	 514 736-8140	3850, avenue Dupuis
Québec	Montréal	http://sophie-barat.csdm.ca/	secondaire	Commission scolaire de Montréal	French	http://rechercheetab.csdm.qc.ca/Rechercheetablissement.aspx?recherche=nomecole&nom=&niveau=PR	École Sophie-Barat	École secondaire	H2C 1B3	 514 596-5535	1239, boul. Gouin Est
