province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
QC	Saint-Charles-Borromée	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=069	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=069	Lorenzo-Gauthier — Rose-des-Vents (pavillon Lorenzo-Gauthier)	L'école primaire	J6E 1Z3	450758-3714	100 rue Deschênes
QC	Saint-Paul	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=086	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=086	La Passerelle (pavillon Notre-Dame-du-Sacré-Coeur)	L'école primaire	J0K 3E0	450758-3728	33 boulevard Brassard
QC	Lavaltrie	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=011	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=011	Jean-Chrysostôme-Chaussé	L'école primaire	J5T 2G5	450758-3588	41 rue Saint-Antoine Nord
QC	Joliette	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=077	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=077	Intégrée de Saint-Pierre (pavillon Saint-Pierre)	L'école primaire	J6E 3N6	450758-3721	940 rue de Lanaudière
QC	Joliette	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=076	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=076	Intégrée de Saint-Pierre (pavillon maternelle Wilfrid-Gervais)	L'école primaire	J6E 3K1	450758-3720	945 rue Notre-Dame
QC	Joliette	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=079	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=079	Intégrée de Saint-Pierre (pavillon Marie-Charlotte)	L'école primaire	J6E 3K1	450758-3723	981 rue Notre-Dame
QC	Saint-Didace	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=035	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=035	Germain-Caron	L'école primaire	J0K 2G0	450758-3695	490 rue Principale
QC	Saint-Barthélemy	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=008	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=008	Dusablé	L'école primaire	J0K 1X0	450758-3583	601 rue Dusablé
QC	Sainte-Élisabeth	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=018	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=018	Emmélie-Caron	L'école primaire	J0K 2J0	450758-3582	2420 rue Principale
QC	Berthierville	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=003	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=003	du Chemin-du-Roy (pavillon Sainte-Geneviève)	L'école primaire	J0K 1A0	450758-3578	761 rue Saint-Viateur
QC	Berthierville	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=005	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=005	du Chemin-du-Roy (pavillon Saint-Joseph)	L'école primaire	J0K 1A0	450758-3580	770 rue Saint-Viateur
QC	Saint-Lin-Laurentides	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=125	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=125	du Carrefour-des-Lacs	L'école primaire	J5M 1H2	450439-6170	145 Côte Saint-Ambroise
QC	Saint-Esprit	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=096	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=096	Dominique-Savio	L'école primaire	J0K 2L0	450758-3737	39 rue des Écoles C.P. 51
QC	Saint-Lin-Laurentides	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=052	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=052	des Trois-Temps (pavillon Sir-Wilfrid-Laurier)	L'école primaire	J5M 2X8	450439-7135	265 16e Avenue
QC	Berthierville	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=113	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=113	du Chemin-du-Roy (pavillon maternelle Sainte-Geneviève)	L'école primaire	J0K 1A0	450758-3578	780 rue Saint-Viateur
QC	Notre-Dame-des-Prairies	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=064	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=064	des Prairies (pavillon Dominique-Savio)	L'école primaire	J6E 1H7	450758-3566	189 rue Jetté
QC	Saint-Félix-de-Valois	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=022	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=022	des Moulins (pavillon Sainte-Marguerite)	L'école primaire	J0K 2M0	450758-3559	71 rue Sainte-Marguerite
QC	Saint-Lin-Laurentides	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=119	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=119	des Trois-Temps (pavillon de l'Oiseau-Bleu)	L'école primaire	J5M 2Z2	450439-6138	670 rue Archambault
QC	Notre-Dame-des-Prairies	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=072	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=072	des Prairies (pavillon Monseigneur-Jetté)	L'école primaire	J6E 1H7	450758-3566	153 rue Jetté
QC	Saint-Lin-Laurentides	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=053	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=053	des Trois-Temps (pavillon de l'Arc-en-Ciel)	L'école primaire	J5M 2X6	450439-3138	263 14e Avenue
QC	Saint-Félix-de-Valois	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=023	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=023	des Moulins (pavillon Notre-Dame)	L'école primaire	J0K 2M0	450758-3562	70 rue Sainte-Marguerite
QC	Joliette	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=066	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=066	des Mésanges (pavillon Sainte-Marie)	L'école primaire	J6E 5A5	450758-3712	574 boulevard Sainte-Anne
QC	Joliette	http://www.cssamares.qc.ca/?page=ecoleinfo&type=1&no=063	primaire	Commission scolaire des Samarres	French	site/default.aspx?page=ecoleinfo&type=1&no=063	des Mésanges (pavillon du Christ-Roi)	L'école primaire	J6E 2H9	450758-3711	228 rue Bordeleau
