province	city	school_url	school_grades	school_board	school_language	response_url	school_name	school_type	postal_code	phone_number	street_address
Québec	" 
Terrebonne"	http://3saisons.csaffluents.qc.ca	secondaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article92	des Trois-Saisons	école secondaire	J6X 3J4	450492-3746	1658, boulevard des Seigneurs
Québec	" 
Terrebonne"	desrives.csaffluents.qc.ca	secondaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article91	Des Rives	école secondaire	J6W 5W9	450492-3613	400, montée Dumais
Québec	" 
Repentigny"	http://www.esfelixleclerc.com	secondaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article94	Félix-Leclerc	école secondaire	J5Y 3W9	450492-3578	250, boulevard Louis-Philippe-Picard
Québec	" 
Repentigny"	jbm.csaffluents.qc.ca	secondaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article95	Jean-Baptiste-Meilleur	école secondaire	J5Y 1A2	450492-3777	777, boulevard Iberville
Québec	" 
Terrebonne"	odyssee.csaffluents.qc.ca	secondaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article90	de l’Odyssée	école secondaire	J7M 1Y8	450492-3743	2201, rue de la Jonquille
Québec	"
Repentigny"	Direction	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article2585	Valmont-sur-Parc	école primaire	Repentigny, Québec	450492-3769	1155, boulevard Basile-Routhier
Québec	" 
L’Assomption"	stlouisass.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article112	Saint-Louis (L’Assomption)	école primaire	J5W 3E6	450492-3508	761, rue du Pont
Québec	" 
Repentigny"	http://tournesol.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article113	Tournesol	école primaire	J5Z 3L9	450492-3560	120, rue Payette
Québec	"
Terrebonne"	stlouister.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article111	Saint-Louis (Terrebonne)	école primaire	J6W 3E5	450492-3611	539, rue St-Sacrement
Québec	"
Terrebonne"		primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article110	Saint-Joachim	école primaire	J7M 1S8	450492-3609	10521, rue Villeneuve
Québec	" 
L’Épiphanie"	saintguillaume.csaffluents.qc.ca	primaire	Commission scolaire des Affluents	French	https://www.csaffluents.qc.ca/spip.php?article109	Saint-Guillaume	école primaire	J5X 2Y2	450492-3592	81, rue des Sulpiciens
